VC_PERSONAL_CARGO;MO_PERSONAL_REMUNERACIONES;MO_PERSONAL_HONORARIOS;MO_PERSONAL_INCENTIVO;MO_PERSONAL_GRATIFICACION;MO_PERSONAL_OTROS_BENEFICIOS;male;female;CARGO
COORDINADOR I;7500;0;0;0;0;1;0;5
COORDINADOR I;7500;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;1;0;5
COORDINADOR I;7500;0;0;0;0;1;0;5
COORDINADOR I;7500;0;0;0;0;1;0;5
COORDINADOR I;7500;0;0;0;0;0;1;5
COORDINADOR I;4500;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;1;0;5
COORDINADOR I;7500;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;1;0;5
COORDINADOR I;7500;0;0;0;0;1;0;5
COORDINADOR I;7593;0;0;0;0;1;0;5
COORDINADOR I;7500;0;0;0;0;1;0;5
COORDINADOR I;7500;0;0;0;0;1;0;5
COORDINADOR I;7500;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;1;0;5
COORDINADOR I;7500;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;1;0;5
COORDINADOR I;7593;0;0;0;0;1;0;5
COORDINADOR I;7500;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;1;0;5
COORDINADOR I;7500;0;0;0;0;1;0;5
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;1;0;4
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;1;0;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;6500;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;0;1;4
COORDINADOR I;7593;0;0;0;0;1;0;5
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;1;0;4
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;0;1;4
COORDINADOR I;7593;0;0;0;0;1;0;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;1;0;5
COORDINADOR I;7339.9;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;1;0;5
COORDINADOR I;7593;0;0;0;0;1;0;5
COORDINADOR I;7846.1;0;0;0;0;1;0;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;1;0;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;1;0;5
COORDINADOR I;7593;0;0;0;0;1;0;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;1;0;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;1;0;5
COORDINADOR I;8004.27;0;0;0;0;1;0;5
COORDINADOR I;7500;0;0;0;0;1;0;5
COORDINADOR I;7593;0;0;0;0;1;0;5
COORDINADOR I;7593;0;0;0;0;1;0;5
COORDINADOR I;6250;0;0;0;0;1;0;5
COORDINADOR I;7500;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7686;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;1;0;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;0;1;5
COORDINADOR I;6833.7;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;1;0;5
COORDINADOR I;7593;0;0;0;0;1;0;5
COORDINADOR I;7593;0;0;0;0;1;0;5
COORDINADOR I;7500;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;1;0;5
COORDINADOR I;7500;0;0;0;0;0;1;5
COORDINADOR I;7339.9;0;0;0;0;1;0;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;1;0;5
COORDINADOR I;7593;0;0;0;0;1;0;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;1;0;5
COORDINADOR I;7500;0;0;0;0;1;0;5
COORDINADOR I;7500;0;0;0;0;1;0;5
COORDINADOR I;5524.67;0;0;0;0;0;1;5
COORDINADOR I;9239.67;0;0;0;0;1;0;5
COORDINADOR I;7593;0;0;0;0;1;0;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;1;0;5
COORDINADOR I;7593;0;0;0;0;1;0;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;1;0;5
COORDINADOR I;7500;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;0;1;5
COORDINADOR I;6073;0;0;0;0;1;0;5
COORDINADOR I;7593;0;0;0;0;1;0;5
COORDINADOR I;6974.4;0;0;0;0;0;1;5
COORDINADOR I;7250;0;0;0;0;0;1;5
COORDINADOR I;15957.58;0;0;0;0;1;0;5
COORDINADOR I;10883.3;0;0;0;0;0;1;5
COORDINADOR I;8250;0;0;0;0;1;0;5
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;0;1;4
COORDINADOR I;7801.67;0;0;0;0;0;1;5
COORDINADOR I;7779.66;0;0;0;0;0;1;5
GERENTE;3213.33;0;0;0;0;1;0;7
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;1;0;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
SECRETARIO(A) DE CONFIANZA (728);5693;0;0;0;0;1;0;5
SECRETARIO(A) DE CONFIANZA (728);5693;0;0;0;0;0;1;5
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;0;1;4
COORDINADOR I;7593;0;0;0;0;1;0;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;1;0;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;0;1;4
COORDINADOR I;7593;0;0;0;0;1;0;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;1;0;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;1;0;5
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;0;1;4
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;4048.33;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;4395.33;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;347;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;1503.67;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;1503.67;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;1735;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;1966.33;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;2082;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;2082;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;2197.67;0;0;0;0;1;0;4
COORDINADOR I;7593;0;0;0;0;1;0;5
ASISTENTE JURISDICCIONAL DE JUZGADO;2197.67;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;2773.13;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;2429;0;0;0;0;0;1;4
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;1;0;5
COORDINADOR I;7593;0;0;0;0;1;0;5
ASISTENTE JURISDICCIONAL DE JUZGADO;2891.67;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3123;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3238.67;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3354.33;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3354.33;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3444.23;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;1;0;4
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;1;0;5
COORDINADOR I;7500;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;1;0;5
COORDINADOR I;7500;0;0;0;0;1;0;5
COORDINADOR I;7500;0;0;0;0;1;0;5
COORDINADOR I;7500;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;1;0;5
COORDINADOR I;7500;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;1;0;5
COORDINADOR I;7500;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;1;0;5
COORDINADOR I;7500;0;0;0;0;1;0;5
COORDINADOR I;7500;0;0;0;0;1;0;5
COORDINADOR I;7500;0;0;0;0;1;0;5
COORDINADOR I;7500;0;0;0;0;1;0;5
COORDINADOR I;7500;0;0;0;0;1;0;5
COORDINADOR I;7500;0;0;0;0;1;0;5
COORDINADOR I;7500;0;0;0;0;1;0;5
COORDINADOR I;7500;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;1;0;5
COORDINADOR I;7500;0;0;0;0;1;0;5
COORDINADOR I;7500;0;0;0;0;1;0;5
COORDINADOR I;7500;0;0;0;0;1;0;5
COORDINADOR I;7500;0;0;0;0;1;0;5
COORDINADOR I;7500;0;0;0;0;1;0;5
COORDINADOR I;7500;0;0;0;0;1;0;5
COORDINADOR I;7500;0;0;0;0;1;0;5
COORDINADOR I;7500;0;0;0;0;1;0;5
COORDINADOR I;7500;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;1;0;5
COORDINADOR I;7500;0;0;0;0;0;1;5
COORDINADOR I;1111.71;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;1;0;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;1;0;5
COORDINADOR I;7593;0;0;0;0;1;0;5
COORDINADOR I;7593;0;0;0;0;1;0;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;1;0;5
COORDINADOR I;5889.67;0;0;0;0;0;1;5
COORDINADOR I;8227.5;0;0;0;0;0;1;5
COORDINADOR I;6870;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;1;0;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;1;0;5
COORDINADOR I;7593;0;0;0;0;1;0;5
COORDINADOR I;7593;0;0;0;0;1;0;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;1;0;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;1;0;5
COORDINADOR I;7500;0;0;0;0;0;1;5
COORDINADOR I;7250;0;0;0;0;1;0;5
COORDINADOR I;9780;0;0;0;0;1;0;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;1;0;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
SECRETARIO(A) DE CONFIANZA (728);5693;0;0;0;0;1;0;5
COORDINADOR I;7593;0;0;0;0;1;0;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;1;0;5
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;0;1;4
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;1;0;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;1;0;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;1;0;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
SECRETARIO(A) DE CONFIANZA (728);5693;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
GERENTE PUBLICO;3259.2;0;0;0;0;0;1;7
COORDINADOR I;7593;0;0;0;0;1;0;5
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;1;0;4
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;1;0;5
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;1;0;4
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;1;0;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3932.67;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;1;0;4
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7593;0;0;0;0;1;0;5
COORDINADOR I;7593;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;1;0;5
COORDINADOR I;7500;0;0;0;0;1;0;5
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;4838.13;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;0;1;4
COORDINADOR I;7500;0;0;0;0;1;0;5
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;0;1;4
COORDINADOR I;7500;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;0;1;5
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;0;1;4
COORDINADOR I;7500;0;0;0;0;1;0;5
SECRETARIO(A) DE CONFIANZA (728);5600;0;0;0;0;0;1;5
SECRETARIO(A) DE CONFIANZA (728);5600;0;0;0;0;1;0;5
SECRETARIO(A) DE CONFIANZA (728);5600;0;0;0;0;1;0;5
COORDINADOR I;7500;0;0;0;0;0;1;5
COORDINADOR I;7500;0;0;0;0;0;1;5
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3470;0;0;0;0;0;1;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;1;0;4
ASISTENTE JURISDICCIONAL DE JUZGADO;3563;0;0;0;0;0;1;4
